,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Target,Hypothesis
0,0.02074830777139991,1.0037491842974775,0.9915465862682922,0.26765905791855316,0.2842221709090771,0.43711735125215645,0.8370163610209049,0.49620233682711823,0.16811930233070016,0.6909972801008002,0.33355269306464286,1.757118171065318,1.901928063253433,0.07749675166463965,1.398214782797522,1.1455196311388185,1.7960142364502991,1.3337979458392732,1.0956755660929631,1.4048548481361105,-2.7965443489522723,Good
1,-9.792516922286001,0.03749184297477548,-0.08453413731707826,-7.323409420814468,-7.15777829090923,-5.6288264874784355,-1.6298363897909507,-5.037976631728817,-8.318806976692999,-3.090027198991998,-6.664473069353571,7.571181710653182,9.019280632534329,-9.225032483353603,3.9821478279752203,1.4551963113881854,7.9601423645029925,3.3379794583927325,0.9567556609296304,4.048548481361106,-290.9637239782257,Global
2,-2.2704566077066923,3.8887735552891645,6.497409290010964,-0.6866304926546825,8.810488190533121,6.074795400246355,9.667184964486651,-6.607274848324658,0.42169422919594624,8.910348339524813,2.990809263209524,7.2166384645139345,9.416920241804505,-6.289166261310786,-5.13768649373183,7.468016862022495,8.125545538470153,5.165559735932977,-3.0619609244896058,-0.7293057203188482,-312.4626232138497,Global
3,2.210754816962588,-0.07436564657625944,-0.4405197292330616,-1.2888907046730846,7.408165928530622,-6.252827058771569,3.7534818638535032,4.070583476027762,8.504001545422149,-9.210903646514659,2.9423342709022275,2.7610796943477,-0.7660467505860602,-8.93881151029214,-9.228581536752834,-6.609371715842462,5.890957739570787,-6.747879068798383,-7.225226004408962,-2.941660935346362,-275.4588706886076,Global
4,-0.31003089694395847,3.9547277024755516,6.023128633913718,-4.664512458561174,8.189524185165006,-9.542661000606463,-2.497544750084522,-6.0073334270355065,-3.1438954167717936,-1.11775409911907,-0.03720779276414632,-1.7130735040075677,-5.7148807423012515,-5.667205745462757,-5.3538574550700275,4.581712412528251,-1.6816266597041558,1.677963560275991,-0.11326789734586562,-1.3990637157762702,-215.17668176792287,Global
5,1.8273999461802333,1.2268854670061875,1.254382589115257,1.4968061106797481,1.8721412172138847,1.9649540199751108,0.9853697505098948,1.890015668088011,0.7184852812452871,1.4552896037070195,1.8735913703286284,0.03246555476231916,1.8410864844423722,1.7701002254353002,0.41097160524502097,0.8194271994933371,0.24583928657176912,1.4943736140536896,1.554827120358833,1.761883840862037,-5.030685255159963,Good
6,1.1737086853951735,0.2176680416098402,0.5874400473794479,0.6634704546008481,1.0547352575988758,0.3311546969376271,0.9496226248619233,1.382547699051242,0.40670291161210126,1.4610945861491398,0.10601625995497099,1.8934612329223617,1.5258408299691208,0.3470991285250242,0.9821534004140522,0.4448188103751274,0.013733436029005341,0.8275518664349562,0.90841841766091,1.9690073692916465,-1.8257344043547068,Good
7,0.739902073566109,0.4177201577959135,0.6805373344610699,0.4744840288294994,0.7397909811093233,0.2595860321257085,0.9091017764062602,1.0487341641608505,0.3053234457270524,1.200445647705609,0.06685889909998981,1.969674636082704,1.6325795712472093,0.1621035542558668,1.1607566849258588,0.6576825128049517,0.6025750437113023,0.9552746009951232,0.9293594759221141,1.7914084597181505,-1.7510361327486863,Good
8,0.574102413319876,0.0,0.0,0.0,0.14501230255500094,0.0,0.9286348862182362,0.9150008323155225,0.04652849312343442,1.652368477739747,0.0,2.0,1.0145520052161046,0.0,1.6469992467762655,0.0,0.0,0.0,0.0,2.0,-2.624420154984922,Good
9,0.5831400745361612,0.0,0.0,0.0,1.3697924572988045,0.0,0.8396669971419112,0.9378096755088032,0.6137449059890789,0.24165204357343026,0.0,2.0,2.0,0.0,0.5699813675791381,0.0,0.0,0.8913705428662541,2.0,2.0,-3.2859524674181673,Good
10,1.2635066804538477,0.0,1.3097337306661934,1.0004992859927109,0.5623783112244068,0.0,0.9990442215783002,1.4444165084993854,0.16900650352979696,2.0,0.0,2.0,1.4810669119217237,0.0,1.436387176010413,1.3429275690146394,0.49498365345529305,1.244710400460289,0.23569606899064108,1.93529207008737,-2.7623191212784377,Good
11,0.9805038502290823,1.4655487906707143,0.4944848635793243,0.803584807266152,1.0063488347749432,0.18162915801784513,0.924873624527043,1.234838301101998,0.40426128298910685,1.8696511475484017,0.0,2.0,1.2424207850252336,0.1832357478009931,0.9808027360122304,0.0,0.7216936249873809,0.4081052135637481,0.8363519409848196,1.4200011670020918,-2.0528338883953974,Good
