,Poor,Weak,Good,Poor_Good,Poor_Weak,Weak_Good
0,30.973717050623087,7.103127247907594,0.7302795376517938,30.973717050623087,30.973717050623087,7.103127247907594
1,19.143839911819175,7.103127247907594,0.7302795376517938,0.7302795376517938,7.103127247907594,0.7302795376517938
2,19.143839911819175,7.103127247907594,0.7302795376517938,0.7302795376517938,7.103127247907594,0.7302795376517938
3,17.088451781196223,7.103127247907594,0.7302795376517938,0.7302795376517938,7.103127247907594,0.7302795376517938
4,0.7844720799352826,0.7844720799352826,0.7302795376517938,0.7302795376517938,7.103127247907594,0.7302795376517938
5,0.7844720799352826,0.7844720799352826,0.7169915887137684,0.7302795376517938,7.103127247907594,0.7302795376517938
6,0.7844720799352826,0.7844720799352826,0.6734981154005649,0.7302795376517938,7.103127247907594,0.7302795376517938
7,0.7844720799352826,0.7844720799352826,0.5683947943787303,0.7302795376517938,1.051527897381505,0.7302795376517938
8,0.7844720799352826,0.7844720799352826,0.4505497160011391,0.7302795376517938,1.051527897381505,0.7302795376517938
9,0.7844720799352826,0.7844720799352826,0.2166211622671575,0.7302795376517938,1.051527897381505,0.7302795376517938
10,0.7844720799352826,0.7844720799352826,0.0403307169045897,0.7302795376517938,1.051527897381505,0.7302795376517938
11,0.7844720799352826,0.7844720799352826,0.0403307169045897,0.7302795376517938,1.051527897381505,0.7302795376517938
12,0.7844720799352826,0.7844720799352826,0.0403307169045897,0.6626631642619646,1.051527897381505,0.6626631642619646
13,0.7844720799352826,0.7844720799352826,0.0403307169045897,0.6626631642619646,1.051527897381505,0.6626631642619646
14,0.7844720799352826,0.7844720799352826,0.0403307169045897,0.0783337212562044,1.051527897381505,0.0638881710083058
15,0.083408700241641,0.0195858706144427,0.0403307169045897,0.0783337212562044,0.0611118941667477,0.0638881710083058
16,0.083408700241641,0.0195858706144427,0.0403307169045897,0.0669562480745851,0.0611118941667477,0.0527096487382084
17,0.083408700241641,0.0195858706144427,0.0403307169045897,0.0669562480745851,0.0611118941667477,0.0527096487382084
18,0.0049609842142425,0.0195858706144427,0.0403307169045897,0.0669562480745851,0.0611118941667477,0.0527096487382084
19,0.0049609842142425,0.0195858706144427,0.0101833031696805,3.38299032626824e-06,0.0611118941667477,0.004167909232482
20,0.0049609842142425,0.0072645997767918,0.0101833031696805,3.38299032626824e-06,0.0222961427261853,0.004167909232482
21,0.0004891164160944,0.003711066892912,0.0101833031696805,3.38299032626824e-06,0.0044683131734817,0.0040615469065893
22,0.000218103194414,0.003711066892912,0.0036430770355325,3.38299032626824e-06,0.0004896006313167,0.002821697616053
23,0.000103366388789,0.0005958838632432,0.0036430770355325,3.38299032626824e-06,0.0001760029562787,0.0009611774430961
24,0.000103366388789,0.0005958838632432,0.0036430770355325,3.38299032626824e-06,4.813415289936495e-05,0.0009611774430961
25,0.000103366388789,0.0005958838632432,0.0029909726728855,3.38299032626824e-06,2.0996395801470538e-05,0.0009611774430961
26,0.000103366388789,0.0005958838632432,0.0029909726728855,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
27,0.000103366388789,0.0005958838632432,0.0029909726728855,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
28,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
29,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
30,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
31,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
32,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
33,0.000103366388789,0.0005958838632432,0.0015688437028965,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
34,0.000103366388789,0.0005958838632432,0.0003525925358302,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
35,0.000103366388789,0.0005958838632432,3.949902780011925e-06,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
36,0.000103366388789,0.0005958838632432,2.190348865199279e-06,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
37,0.000103366388789,0.0005958838632432,1.847809092880196e-06,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
38,0.000103366388789,0.0005958838632432,1.847809092880196e-06,3.38299032626824e-06,2.0996395801470538e-05,0.0008179472919183
39,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,3.371189246885993e-05
40,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,1.994167294412828e-05
41,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,1.2617093853436122e-05
42,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,8.086005732894113e-06
43,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,5.105914190600041e-06
44,0.000103366388789,0.0005958838632432,1.847809092880196e-06,1.2674867270453071e-06,2.0996395801470538e-05,3.1343628510579502e-06
