,No Hypothesis
0,1.0521985890587855
1,0.9183468095692484
2,1.0040628625553516
3,1.1809765507724597
4,1.559495723001278
5,1.5765194056773153
6,1.6538035119612697
7,1.760992239656545
8,2.1265152185322242
9,2.078893813539845
10,2.1146390516494478
11,2.104557350511211
12,2.0909224369476846
13,2.2611345608906976
14,2.2388946986103053
15,2.239247284360688
16,2.251179535196013
17,2.2671116663779114
18,2.242483570490543
19,2.4877549449796357
20,2.6739455772637393
21,2.672045535701461
22,2.701854172273332
23,2.8279113430346845
24,2.8122244772963447
25,2.9677488845088615
26,3.127323851052464
27,3.2384917101981365
28,3.4207093262275547
29,3.7063815504982025
30,3.715686192763464
31,3.780457097659965
32,3.884131974186903
33,4.076413418357502
34,4.124028875679368
35,4.259490497849508
36,4.334839523492628
37,4.487515631924479
38,4.503428803601918
39,4.611279091371412
40,4.722664362918303
41,4.836759809712401
42,4.873811983627045
43,4.937143278515656
44,4.967387611602988
45,5.021377214511011
46,5.1190242169244815
47,5.143571880656194
48,5.234548710612971
49,5.324647365175549
50,5.420443375098028
51,5.457627130216306
52,5.470282800599092
53,5.470289538142511
54,5.470289538142511
55,5.53221104899583
56,5.5669855889150766
57,5.668955546493864
58,5.773986183292142
59,5.773986183292142
60,5.844089371441164
61,5.891355755702662
62,5.93747140091925
63,6.017527994326431
64,6.017527994326431
65,6.070914444210928
66,6.080212175840205
67,6.094795989418741
68,6.115776750862789
69,6.12271528667214
70,6.123852308970628
71,6.156742993127412
72,6.179524273267091
73,6.210520204381436
74,6.276818180961848
75,6.3070532721645085
76,6.325957773580851
77,6.325957773580851
78,6.325957773580851
79,6.346989301506568
80,6.346989301506568
81,6.346989301506568
82,6.346989301506568
83,6.346989301506568
84,6.346989301506568
85,6.346989301506568
86,6.346989301506568
87,6.346989301506568
88,6.346989301506568
89,6.346989301506568
90,6.346989301506568
91,6.362092904301346
92,6.362092904301346
93,6.362092904301346
94,6.362092904301346
95,6.362092904301346
96,6.362092904301346
97,6.362092904301346
98,6.362092904301346
99,6.362092904301346
100,6.362092904301346
101,6.362092904301346
102,6.362092904301346
103,6.362092904301346
104,6.362092904301346
105,5.735061269772019
106,5.735061269772019
