,x0,x1,Target,Hypothesis
0,2.6417070284071382,2.07733257263184,-1.9569655652062523,Good
1,1.2553300705386103,10.804867401632372,-56.52874004692151,Global
2,-4.998284377739827,4.534988589477597,-172.66531086516164,Global
3,-2.7986616377433045,1.385078921531967,-102.58290348816024,Global
4,-2.2060968293349363,5.183410905645716,-28.868064601155666,Global
5,3.641592653589793,2.775,-2.3088885794952057,Good
6,3.641592653589793,1.775,-1.5936216129169074,Good
7,3.2733141383128874,2.2260094633121406,-0.48371940215601367,Global
8,3.5529454217068874,2.1776957024493786,-1.2395443854338979,Global
9,3.1324934476111963,1.933676841027034,-0.5196882943198344,Global
10,3.0733332186923197,2.176904173041036,-0.4433313518716931,Global
11,3.1826924709374302,2.0960460589340593,-0.42764045655654453,Global
12,2.753172152764476,2.775,-1.1447045040351647,Good
13,3.09408115713513,2.5334214671807285,-0.4575982408182194,Good
14,3.1172776598144742,2.3380531498869788,-0.4026629695679931,Global
15,3.1458465859868134,2.2629929672932487,-0.3980497863905288,Global
16,3.1432870538250612,2.27875412563832,-0.39792689865275105,Global
17,3.143731395361044,2.293906322097314,-0.3983325938114097,Global
18,3.1453351586879466,2.308142610265687,-0.39925488524542224,Global
19,3.084360272228435,2.775,-0.6205828684844297,Good
20,3.166154278089375,2.4326496520323095,-0.43201575662635733,Good
21,3.146981481388333,2.246931604506777,-0.39859653625335906,Global
22,3.110997691119083,2.3981077896834955,-0.41220722674391674,Global
23,3.148913355381651,2.215512186800245,-0.4010375509217786,Global
24,3.143588881812393,2.3024081056600467,-0.3987454241882123,Global
25,3.1444711973641977,2.2882875186496485,-0.39816836082460916,Global
26,3.1393571915013663,2.265140344539857,-0.3980459946121212,Good
27,3.150306551597553,2.2827193105843877,-0.3984623076831426,Good
28,3.131998749765503,2.3519409529899136,-0.4031521670787378,Global
29,3.1454150076238645,2.2964134316329057,-0.398552494189608,Global
30,3.1501587919253256,2.3196214564180893,-0.4008705570628841,Global
31,3.1382699334442252,2.280991630619832,-0.3979519164591866,Global
32,3.1301254910677105,2.364115938260981,-0.40494368260046676,Global
33,3.1404912781859275,2.283559833875709,-0.39795248323928034,Good
34,3.1427587458562183,2.252047418758645,-0.3983797961880929,Good
35,3.1643062796992374,2.3193443744514792,-0.4042070621461641,Global
36,3.1339176822263437,2.269871736929176,-0.39829384609851054,Global
37,3.1486115905705807,2.2511871579511205,-0.3984604376544843,Global
38,3.139053533117924,2.3659055058518996,-0.40582588038982764,Global
39,3.158330145868094,2.2422058374337053,-0.3996234598874058,Global
40,3.1408883184414713,2.2692486291932754,-0.3979294385127266,Good
41,3.1400438118067076,2.2813153203679444,-0.3979249578300673,Good
42,3.158058424352986,2.1906143203540553,-0.40431265491130997,Global
43,3.1188079767264636,2.5040507244695345,-0.44499137728143107,Global
44,3.1718919982138907,2.3220522684285503,-0.407273753650494,Global
45,3.151937622900608,2.2401684295265656,-0.39911820374674845,Global
46,3.11360573123282,2.43167341505154,-0.41980420930786244,Global
47,3.1443951439610562,2.2710377004876583,-0.3979282254248345,Good
48,3.129087756600317,2.2813252770102737,-0.3986499825726571,Good
49,3.183792562613713,2.3080236142645796,-0.4107529212775946,Global
50,3.1766553708478993,2.120987096454727,-0.41987441891403937,Global
51,3.2698747985242225,1.8987120457659818,-0.5542776159471249,Global
52,3.198756297292926,2.16168333839718,-0.4183544073168952,Global
53,3.1407374258477927,2.350964630512429,-0.40356059466245436,Global
54,3.1388347850979668,2.281585154917452,-0.39794352900732294,Good
